stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.L.1,CX161,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,12,14,200,8,5,H-13.1E,Navy 836,14,5,H-13.2D,3
STG.L.1,CX161,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,12,14,200,8,6,H-13.3D,Orange 394,18,6,H-13.3C,3
STG.L.1,CX161,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,12,14,200,8,7,H-13.4D,Navy 956,6,7,H-13.4C,1
STG.L.1,CX161,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,12,14,200,8,8,H-13.2D,Green 155,17,,,
STG.L.1,CX161,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,12,14,200,8,9,H-13.1D,Black 532,27,,,
STG.L.1,CX161,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,12,14,200,8,10,H-13.3C,Navy 719,10,,,
STG.L.1,CX161,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,12,14,200,8,11,H-13.4C,Green 935,15,,,
STG.L.1,CX161,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,12,14,200,8,12,H-13.2C,Navy 900,16,,,
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,1,H-9.1D,Orange 270,15,1,H-9.1D,5
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,3,H-9.2D,Green 977,12,2,H-9.2D,1
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,5,H-9.4C,Orange 561,18,3,H-9.2C,2
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,6,H-9.2C,Green 714,15,4,H-9.3C,1
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,7,H-9.1C,Yellow 406,17,5,H-9.1E,1
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,8,H-9.3C,Yellow 196,18,6,H-9.1B,1
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,9,H-9.1E,Yellow 049,21,7,H-9.3B,1
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,10,H-9.3D,Yellow 826,22,,,
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,11,H-9.4D,Green 957,24,,,
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,12,H-9.1B,Green 428,28,,,
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,13,H-9.2B,Yellow 014,13,,,
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,14,H-9.4B,Yellow 835,8,,,
STG.L.2,CX165,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,12,272,40,15,H-9.3B,Green 517,22,,,
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,1,H-6.2G,Orange 292,19,1,H-6.2G,4
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,2,H-6.3E,Black 709,11,2,H-6.4E,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,3,H-6.4E,Navy 208,12,3,H-6.2E,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,4,H-6.2E,Yellow 708,11,4,H-6.1E,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,5,H-6.1E,Orange 297,10,5,H-6.1D,3
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,6,H-6.3D,Yellow 406,8,6,H-6.4D,2
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,7,H-6.1D,Green 948,22,7,H-6.2D,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,8,H-6.4D,Orange 597,13,8,H-6.4C,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,10,H-6.2D,Orange 313,12,9,H-6.1C,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,11,H-6.3C,Green 234,20,10,H-6.3B,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,12,H-6.4C,Yellow 119,17,11,H-9.3A,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,13,H-6.2C,Navy 409,13,12,H-9.4A,2
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,14,H-6.1C,Black 336,13,13,H-9.2A,5
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,15,H-6.3B,Black 891,13,14,H-6.4G,2
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,16,H-6.4B,Orange 720,8,15,H-9.1A,2
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,17,H-9.3A,Navy 366,8,16,H-6.1G,1
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,18,H-9.4A,Green 484,8,,,
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,19,H-9.2A,Navy 797,17,,,
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,21,H-6.4G,Black 141,13,,,
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,22,H-6.3G,Navy 646,22,,,
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,23,H-9.1A,Yellow 566,9,,,
STG.L.13,CX166,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,24,29,348,43,24,H-6.1G,Green 175,10,,,
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,1,H-6.3A,Green 432,12,1,H-6.3A,1
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,2,H-6.4A,Green 380,10,2,H-6.4A,1
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,3,H-6.2A,Green 530,9,3,H-6.1A,2
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,4,H-6.1A,Green 682,8,4,H-5.3G,3
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,5,H-5.3G,Black 777,19,5,H-5.2G,4
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,7,H-5.2G,Orange 696,18,6,H-5.1G,3
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,8,H-5.1G,Green 532,9,7,H-5.4E,1
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,10,H-5.4E,Yellow 875,17,8,H-5.1E,2
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,11,H-5.3D,Orange 176,2,9,H-5.2E,1
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,12,H-5.1E,Yellow 847,22,10,H-6.1B,2
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,13,H-5.2E,Green 506,19,11,H-6.2B,1
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,14,H-5.3E,Yellow 267,11,,,
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,15,H-5.4G,Green 464,9,,,
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,16,H-6.1B,Orange 692,15,,,
STG.L.6,CX167,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,17,21,239,26,17,H-6.2B,Black 472,10,,,
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,1,H-2.3C,Black 481,17,1,H-2.3C,3
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,2,H-2.1D,Yellow 451,7,2,H-2.2D,1
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,3,H-2.2D,Yellow 586,16,3,H-2.4C,2
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,4,H-2.4C,Yellow 556,15,4,H-2.2C,1
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,5,H-2.2C,Navy 072,23,5,H-2.3B,2
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,6,H-2.1C,Green 580,10,6,H-2.2B,1
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,7,H-2.3B,Black 458,18,7,H-2.3A,1
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,8,H-2.4B,Yellow 460,15,8,H-2.4A,2
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,9,H-2.2B,Green 507,19,,,
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,10,H-2.1B,Black 233,14,,,
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,11,H-2.3A,Green 274,16,,,
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,12,H-2.4D,Orange 907,12,,,
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,13,H-2.3D,Navy 330,22,,,
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,14,H-2.1E,Orange 842,16,,,
STG.L.9,CX170,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,15,13,253,11,15,H-2.4A,Yellow 434,20,,,
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,1,E-26.3G,Yellow 257,13,1,E-26.3G,1
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,2,E-26.2G,Yellow 988,18,2,E-26.2G,2
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,3,E-26.4D,Black 501,23,3,E-26.4D,3
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,4,E-26.1D,Green 210,14,4,E-26.1D,1
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,5,E-26.2D,Navy 355,14,5,E-26.2D,5
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,7,E-26.3D,Green 182,12,6,E-26.3D,1
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,8,E-26.4E,Black 056,16,7,E-26.1E,1
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,9,E-26.1E,Green 749,12,8,E-26.2E,6
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,10,E-26.2E,Black 896,24,,,
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,11,E-26.3E,Orange 162,20,,,
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,12,E-26.4G,Orange 928,12,,,
STG.L.5,CX171,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,13,20,227,10,13,E-26.1G,Green 554,15,,,
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,1,E-26.2C,Yellow 586,14,1,E-26.3C,1
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,2,E-26.3C,Black 742,19,2,E-26.4C,1
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,3,E-26.1C,Orange 022,16,3,E-26.3B,1
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,4,E-26.4C,Green 421,27,4,E-26.2B,2
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,5,E-26.3B,Green 520,21,5,E-26.3A,1
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,6,E-26.2B,Black 780,19,,,
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,7,E-26.3A,Yellow 914,18,,,
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,8,E-26.2A,Orange 024,16,,,
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,9,E-26.4B,Black 619,13,,,
STG.L.10,CX172,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,10,6,185,14,10,E-26.1B,Green 131,16,,,
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,1,E-14.1G,Orange 132,21,1,E-14.1G,7
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,3,E-14.2G,Green 991,8,2,E-17.2A,3
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,4,E-17.2A,Black 097,14,3,E-17.4A,1
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,6,E-17.1A,Navy 168,14,4,E-14.3G,2
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,7,E-17.4A,Black 126,18,5,E-17.3A,2
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,8,E-14.3G,Navy 344,11,6,E-17.4B,1
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,9,E-17.3A,Black 351,17,7,E-14.3E,4
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,10,E-17.4B,Navy 696,17,8,E-17.1B,1
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,11,E-14.1E,Black 504,6,9,E-17.2B,3
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,12,E-14.2E,Navy 661,9,10,E-17.4C,4
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,13,E-14.3E,Black 954,18,11,E-17.2C,1
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,14,E-14.4G,Navy 817,11,,,
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,15,E-17.1B,Black 120,17,,,
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,16,E-17.2B,Black 685,15,,,
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,17,E-17.3B,Yellow 948,24,,,
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,18,E-17.4C,Navy 178,11,,,
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,20,E-17.1C,Green 784,14,,,
STG.L.14,CX179,TDAL, Standard Parcel - Custom Delivery Van 16ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:50 AM,21,29,339,122,21,E-17.2C,Orange 390,19,,,
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,1,D-19.1C,Black 512,8,1,D-19.2C,2
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,2,D-19.2C,Orange 051,15,2,D-19.4D,3
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,3,D-19.3C,Black 586,6,3,D-19.4E,1
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,4,D-19.4D,Black 668,11,4,D-19.1E,2
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,5,D-19.4E,Yellow 304,15,5,D-19.2E,1
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,6,D-19.1E,Black 403,14,6,D-19.3E,4
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,7,D-19.2E,Black 721,10,7,D-19.4G,1
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,8,D-19.3E,Navy 757,17,8,D-19.2G,3
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,10,D-19.4G,Green 530,2,9,D-19.3G,1
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,11,D-19.1G,Orange 361,15,10,D-19.2D,3
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,12,D-19.2G,Green 263,23,,,
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,13,D-19.3G,Green 247,10,,,
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,15,D-19.3D,Orange 425,24,,,
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,16,D-19.2D,Black 891,6,,,
STG.E.1,CX139,TDAL, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,17,21,238,20,17,D-19.1D,Green 380,14,,,
STG.G.11,CX142,TDAL, Standard Parcel - Large Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,18,23,312,7,1,D-15.3B,Yellow 806,20,1,D-15.3B,2
STG.G.11,CX142,TDAL, Standard Parcel - Large Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,18,23,312,7,2,D-15.4C,Green 874,18,2,D-15.4C,4
STG.G.11,CX142,TDAL, Standard Parcel - Large Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,18,23,312,7,3,D-15.1C,Navy 163,21,3,D-15.2C,1
STG.G.11,CX142,TDAL, Standard Parcel - Large Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,18,23,312,7,4,D-15.2C,Yellow 305,22,4,D-15.1D,3
STG.G.11,CX142,TDAL, Standard Parcel - Large Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,18,23,312,7,5,D-15.3C,Yellow 054,10,5,D-15.2D,2
STG.G.11,CX142,TDAL, Standard Parcel - Large Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,18,23,312,7,6,D-15.4D,Orange 542,7,6,D-15.3D,2
STG.G.11,CX142,TDAL, Standard Parcel - Large Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,09:55 AM,18,23,312,7,7,D-15.1D,Yellow 272,14,7,D-15.4E,1
